transaction_reference_id,party_role,party_info_unstructured,parsed_name,parsed_address_street_name,parsed_address_street_number,parsed_address_unit,parsed_address_postal_code,parsed_address_city,parsed_address_state,parsed_address_country,party_iban,party_phone,external_id
5837989a838e183d397b2521b3361464,ORG,"baker, cain and yu 5658 harmon ports north michael 23227 slovenia","baker, cain and yu",harmon ports,5658,,23227,north michael,,slovenia,,0(572) 88916 86374,10348282
9f92a39a0971558e30a8e87a56791273,ORG,juhn brennan 27790 bulgaria,juhn brennan,,,,27790,,,bulgaria,,,25028151
73cb9f4b3f26b40c8dbeecf04f49e40c,BENE,shelia rivera 6860 kimberly extension hamiltonfort philipstad jamaica,shelia rivera,kimberly extension hamiltonfort,6860,,,philipstad,jamaica,,GB07YNQT77484687688052,(0041)(967)2414757x178 65,25010169
2e6b033af615063aac746d8f23d7843f,ORG,harold mcdaniel 1 2145 caroline . light suite 297 e. danielle 93416 tokelau,harold mcdaniel,caroline . light suite e. danielle,1 2145 297,,93416,tokelau,,,GB86SHME73581443361365,,25017421
b1ac1401b7999d8750b9ebb0a9927b1e,ORG,nancy sparks 667082071 6325 eric islands apt. 065 28824,nancy sparks,,,,6325 28824,eric islands,apt.,,GB42FOWS09761823291293,,25031747
dce664c960d34084da6e6d2aee9c209d,BENE,grimes llc 175 aaron  ridges mooneyport north theresaton 10406,grimes llc,aaron ridges mooneyport,175,,10406,north theresaton,,,GB90YXUT21835654982145,,10469855
7915d4cfddd188f814afbd3971dc7ef9,BENE,andersoh 83417 christopher flat brittanybury 27857,andersoh,christopher flat,83417,,27857,brittanybury,,,,00351 001-3-96-6_666238x614,25007186
dd21d722c7a353dc210a0d5a05a491cc,ORG,"diaz, diaza nd petersen 6629 jennifer common apt. 107 n. josephville 75893 guernsey 65823343","diaz, diaza nd petersen",petersen jennifer common apt. n. josephville,6629 107,,75893 65823343,guernsey,,,GB05OKMQ33960406153281,,35009247
0da71945e2015ee007c066f5a187f3a6,ORG,deborah burke 546 dennis lodge suite 965 hansonchester 61467 estonia,deborah burke,dennis lodge suite,546 965,,61467,hansonchester,,estonia,GB67BMQC09542836668228,(0041)5876363099,25021274
0fd13e89447d84bc060a1e0a9c10865f,BENE,williams and sons 3563 arthur glens suite 693 sullivanland comoros,williams and sons,arthur glens suite,3563 693,,,sullivanland,comoros,,GB78VMCQ85482228674465,,10279850
097061d206386e6d659dd8582224b0ab,ORG,johnhampton 989870573 8506 luis mill mclaughlintown 16690,johnhampton,johnhampton luis mill,8506,,16690,mclaughlintown,,,,+41+1678735-2619x7408,40020004
4d7151ecd9bb00e602011feebd40516d,BENE,smith-lee smith-lee inc. 1743 evan crossing suite 261 port sergio lake ct.neyshire 99905 namibia,smith-lee smith-lee inc.,evan crossing suite sergio,1743 261,,99905,port lake ct.neyshire,,namibia,,,10166173
17d1b35a53dba2f2fee0475ae937e781,ORG,osborne-gonzalez 43459 patricia place new scottfurt parkermouth armenia,osborne-gonzalez,patricia place new scottfurt,,,43459,parkermouth,,armenia,,"00354786-391-502,2",10514358
c9794314b2af0446e25e8ed34271cf83,ORG,dr. jimmyy wright d928290 43532 dixon inlet new christopherview watkinsmouth 77823 swaziland,dr. jimmyy wright,dixon inlet new,d928290,,43532 77823,christopherview watkinsmouth,,swaziland,,+41_ +12078202744x01642,70012230
7752d8d2bbdd8cc5adb88eba77c8d5d3,ORG,"francis, manning and hanson +1-871-2385 bishopborough 69191 austfalia","francis, manning and hanson",,+1-871-2385,,69191,bishopborough,,austfalia,,+1670 -3604356,10212023
6fc985d37bcf23ce2778236cf2a28a4d,BENE,melanie spencer 8887 julia knolp,melanie spencer,,,,8887,julia knolp,,,GB07YNYT42150533297808,,25009933
74bb09b8590965faf80972a7f0a8a223,ORG,peterson  llc 3557 walker curve apt. 851 part ashleymouth iraq,peterson  llc,walker curve apt.,3557,,,part ashleymouth,,iraq,GB06XLYE97038759437000,,10537693
872ef56d349c6c043ca66091d6d98c8e,BENE,m. martinez iii 54946 tyler oval apt. 281 east ashley 50943 portugal,m. martinez iii,tyler oval apt.,54946 281,,50943,east ashley,,portugal,GB59WKYR15538262543417,+9639347503042,25018722
72d3ac01ad4bfecc143601b212b06e7c,BENE,stafford ltd 7870 parker view zacharybury davidburgh 82433,stafford ltd,parker view,7870,,82433,zacharybury davidburgh,,,GB69NJHR02269060152984,(349)9421596,10443626
c964eb2a02774de3927bc96982b1e6d8,ORG,hanson-schmidt 57575 robert stream apt. 030 cameronland 41835 +1-238-2483,hanson-schmidt,robert stream,57575,,,cameronland,,,GB57HBRU94161439504802,0 001845-69-64178282,35001547
96ea84815ba6cc0794b7f259b7ef480a,BENE,l. edwards 68034 may dr. davidmouth 42158 jersey,l. edwards,may dr. davidmouth,68034,,42158,,jersey,,GB44FEAL67237128537568,,20012866
c6f5b94e35ad14d26266971ce134c760,ORG,connor msrtinez 443 stephen bridge dominicton martinport 50890,connor msrtinez,stephen bridge,443,,50890,dominicton martinport,,,GB88YGXB77308760858105,0 990-2258587,30024014
66703ec92f5dfe4e109a54df8995bac0,BENE,s.j. jones sr. madisonland port james tajikistan,s.j. jones sr.,madisonland,,,,port james,,tajikistan,,(+81)(370)808-4093x78562,90016950
f4bd3b4cd32e07d15a8d004e850b94f5,ORG,smith-williams 5422 brenda isle suite 565 littlefort west kathleenchester 23146 french guiana,smith-williams,brenda isle suite,5422 565,,23146,littlefort west kathleenchester,,french guiana,GB05VIFC60567288288341,,25016357
0356de3cb59fbe91b4f2c270e7fe4521,BENE,"jenkins, cook andw right corp. 23461672 bredastad west mariomouth 64667 comoros","jenkins, cook andw right corp.",right bredastad west,23461672,,64667,mariomouth,,comoros,GB80ZUSB73331672591314,"0041 +1-698777802,0",80049881
387e6844d50fa2a5633fc77e9b54a961,ORG,"williams, williams an drobbins incorporated 8055 jennifer parks apt. 145 93187 d5192","williams, williams an drobbins incorporated",jennifer parks,8055 145,,93187 d5192,,apt.,,GB66UJAD32242213704024,,35001656
c0e2cf4917f6805edf93df1aaf5ca274,ORG,joshua garza ii 570 brandon mall apt. 204 80414 czech republic,joshua garza ii,brandon mall,570 204,,80414,,,czech republic,,+5066565390249,30023150
1a92237c9cb5e538cb4b63695c635e6a,BENE,montoya grp. co. 54497 molly roads apt. 092 south loritown north joshua guinea,montoya grp. co.,molly roads loritown,54497,,,south north joshua,,guinea,GB54SCMQ61099274831538,,35023381
77a3ee81b97d042881e44644b9f213a4,BENE,gomez inc 26711 smith fields suite 646 port sierratown lake matthew 03745 benin,gomez inc,smith fields suite sierratown,26711 646,,03745,port lake matthew,,benin,GB24ZVKG74433377145570,"(,0041) (830)864-3710",10115354
e0e2fa61dfc6873ecf11207a37359ae0,BENE,thompson l.l.c. 958 joshua land new tylermouth  39412 turkmenistan,thompson l.l.c.,joshua land,958,,39412,new tylermouth,,turkmenistan,,,10436063
b8870164ff6784bba76e2a700335c5bd,BENE,joseph lee ii 953 haley land valerieport 64348 jmaica +1-682-7774,joseph lee ii,haley land valerieport,953,,64348,jmaica,,,,(0041) 001-904-2297715x61518,35013692
973579ea87f70c12a05362369e178806,BENE,a. romero iii 90868 kenneth passage south patricia gambia,a. romero iii,kenneth passage,,,90868,south patricia,gambia,,GB43OXTT65967285509430,,25033175
a848392f487aa4bffa30c6c6b4338573,ORG,rosales-heath 82786 acosta island east brianfurt 72865,rosales-heath,acosta island,82786,,72865,east brianfurt,,,GB97RTUE41677221815541,,10327208
83602c69f3fb03770cb92cca8cae9cfc,ORG,maria walker iii 235 steven vista new keith 62504 switzerland,maria walker iii,steven vista,235,,62504,new keith,,switzerland,GB70HIWX16806120480867,,25003300
9894a321c780eabdf2bc2b7360504aa9,ORG,steve jackaon 74274 alexandra stravenue vargasside south angela,steve jackaon,alexandra stravenue,,,74274,vargasside south angela,,,,0041 547366164 1852,35003767
7f5bb84e40ee055dca801dc33bd6b022,ORG,michael fitzgerrald 48513 5885 jenna suite 487 p.o. box 595,michael fitzgerrald,jenna suite,48513 5885 487,,,,,,,(+963)+1-311-7545873,70021175
541f8c12fef76385414f1f5399e47e25,ORG,m. williams sr. 2390 villa view robertview greenland 20526,m. williams sr.,villa view,2390,,20526,robertview,greenland,,GB76DECE89395341957491,,35004142
a0ba6a83eed0bd307d20a2cdd1814338,ORG,powers and and burch llc 25455 anthony landing lopezfurt 15920,powers and and burch llc,anthony landing,25455,,15920,lopezfurt,,,GB24PDNK34397351607427,0041 +1687243-148626655,90007074
17bcd44f3dab54275d4aa9218e0c7d59,ORG,rush and sons 7759 christian cove apt. 919 williamsburgh vincentport 11211 venezuela,rush and sons,christian cove apt.,7759,,11211,williamsburgh vincentport,,venezuela,GB40SWFR85468327862744,0041 280.394.0 462,10062222
521d9d2188f75fe7514527e347d43a40,ORG,allen lc 97619,allen lc,,,,97619,lc,,,GB85KPCT28508832083418,(0041) 0013172468546,30024326
cd3a161ca37501ebfc5cca1b7ee172d7,BENE,j. lie 0499 kelly junctions port brittneyview 98711 iceland,j. lie,kelly junctions brittneyview,,,98711,port,,iceland,,0 0016843404784,30010766
6976e78cc876c7b465a32852d5de35cf,BENE,allwn-frost 2188 wall ways carterland 77313 hungary,allwn-frost,wall ways,2188,,77313,carterland,,hungary,,004 1283.3862157,35021293
21c1361bcaf411b84241c0d46401c28f,ORG,chavezz incorporated 0990 john road cohenton barbados,chavezz incorporated,john road,,,,cohenton,barbados,,GB05FYWA69886749127691,,35017992
602ffbcc5cdffc785fd4ced1d90fa1bf,ORG,erica seston 1823 ryan trafficway n.ern mariane islands,erica seston,ryan trafficway,1823,,,n.ern mariane islands,,,GB50HHYD38301884994607,0041 00 1-216411115 6x267,25015969
6e9168a32a3e78077ba0982da5f582cd,ORG,brtitany lerez jr. 2939 carlson grove bradleymouth 54128 holy see (vatican cuty state) s6743,brtitany lerez jr.,carlson grove,2939,,54128 s6743,bradleymouth holy see (vatican cuty state),,,GB95JAUT88573433155829,+41775 760-2169,35001540
9c6b6c2d6d75898797610ce15fa8222f,ORG,keldey foster 8601 steven route suite 180 61830 puert rico,keldey foster,steven route suite,8601 180,,61830,puert rico,,,GB79GNMM34900125679647,(0041) +1301-810.6 659x86042,35010104
a13856f53519cbd9e7a9622811fef283,BENE,eugene young 846 samantha heights south emilystad hungary,eugene young,samantha heights south,846,,,emilystad,,hungary,,,25004855
757a4eb54afee1d344e3177ee951836f,BENE,"dunn, dunlap and fisher 74463 soto ways east juan juanfurt 36117 guatemala","dunn, dunlap and fisher",soto ways east juan,74463,,36117,juanfurt,,guatemala,GB21YGYI29298620935044,,10066674
ef922c601cc0696d3237d32486343288,ORG,mrs. kevin zealand 89306 evans extensions collinsport 16267 new,mrs. kevin,evans extensions,89306,,16267,collinsport new,,,GB85ISFA12259576539706,(+57)581343.0494,35016945
bfd38f300979f66f936014242497020f,ORG,jonees-foster corporation 972 martin courts acevedoside west anthony yemen,jonees-foster corporation,martin courts acevedoside,972,,,west anthony,,yemen,GB11YQAC47506235141126,,35013240
30d638aaedb7da4cec14cf5de373be40,ORG,md dr .janet wharp 06797 williams lodge apt. 546 south rubenland port jamieside 76401 azerbaijan,md dr .janet wharp,wharp williams lodge south rubenland,,,76401,port jamieside,,azerbaijan,GB49OMLM66842832165173,,25003943
89f50b70b26d9b38332b761b1b727f0e,BENE,jennifer miller kimberlyhaven 46480 bsngladesh,jennifer miller,kimberlyhaven,,,46480,bsngladesh,,,GB85GXWZ70372629923742,,25007103
c2393fc81c91f89813e2cd2359cbaac3,ORG,"smith, mitchell and perry new tonyachester russian federation d249307","smith, mitchell and perry",new,,,d249307,tonyachester,federation,russian,,+41 0019547050580,40020115
9ea4454a7eaeac02871bc74ab5b15ebd,ORG,becker akexis ii 029 clinton ways kaylaport 83299 pakistan,becker akexis ii,clinton ways,029,,83299,kaylaport,,pakistan,GB13LBJI08998990257200,(+50 6) +1-648-883-8032 x9528,35000639
0c8237dd2860d97e21daa91119a63612,BENE,emily hernandez 71019 murphy point monicatown sri lanka,emily hernandez,murphy point,,,71019,monicatown,,sri lanka,GB36WGCO90931337470410,00234+1505802.-3568,35010709
632932b8eaaf4421783183c3fbd888fa,ORG,james swanson 148 small fork north matthew 255798 antarctica (the territory s. of 60 deg s) p1609257,james swanson,small fork north matthew,148,,255798 p1609257,antarctica (the territory 60 deg s),s. of,,,,80066347
0583407718a969e678068bcf2eb1ae30,BENE,kkmbery evans iii 0732 seklers rd.s west seansudi 52260 +1-821-9380,kkmbery evans iii,seklers rd.s,,,52260,west seansudi,,,GB11PBLW75672206360640,,40011247
c75b78bd6ba6f3c4274a41654b46160e,ORG,dawn weber 5482 stevenson centers suite 842 north michelle palestinian territory,dawn weber,stevenson centers suite,5482 842,,,north michelle,,palestinian territory,,,25014453
98becd041998681fd1af92f77c25e7d8,ORG,"keith, boyd and medina 6467 diana pines apt. 276 blaketon 42700 united arab emirates","keith, boyd and medina",diana pines apt.,6467 276,,42700,blaketon,,united arab emirates,GB65EKAY82691978189899,,10266290
41c6cb6b2eb707a6009722d7d1e0704f,BENE,stevens-moon p.o. box 300 524 rapids zuite 503 port hollyville,stevens-moon,rapids zuite,524,,503,port hollyville,,,GB73JXPM64179569090802,00-41 981988249114771,25025983
f45dfddfa4db656955d49c074c44bf5c,ORG,stokes-mendez 783 sandra mount suite 349 98339 guam,stokes-mendez,sandra mount suite,783 349,,98339,guam,,,,,10164192
6834d2e8739a84b7543293815793537a,ORG,mr. honathan davis 3434 durham crescent georgefort campbeolberg 62759 jersey t9023,mr. honathan davis,durham crescent,3434,,62759 t9023,georgefort campbeolberg,jersey,,GB74HWCI79301673820173,,30005738
6376cef0989f6af05cec43e7fb8809c7,ORG,ball-robinson ltd. 2206 darlene mission lake melissa west hannahchester jordan,ball-robinson ltd.,darlene mission lake melissa,2206,,,west hannahchester,,jordan,GB26FLSY43957848841944,0041 5535778190x304,30003793
238ca87e14e1db59057f0941bccb97aa,BENE,m.a. johnson 74385 michael center suite 984 soutth diqneland 21434 mayotte +1-161-1490,m.a. johnson,michael center suite diqneland,74385 984,,21434,soutth mayotte,,,GB04SFOU55568287453543,+41 5079636897679,30024262
27ddf00e8490bb22ee58d987637a082a,BENE,henry and sons 149 denise underpass kevinberg new jenniferfort 46314 brazil,henry and sons,denise underpass kevinberg,149,,46314,new jenniferfort,,brazil,GB82OLTW76803289187083,0(4 08_)433_-8327x80659,10319350
e6da6c088eb9f93de867ac364fad8de7,BENE,mrs. cusana rmstrong 322820078 4526 ebony ways suite 002 coookport danielstad liberia,mrs. cusana rmstrong,ebony ways suite,322820078 4526,,,coookport danielstad,,liberia,GB15JFVX52525738536255, 0041362.437.4741,25007556
7e8935e33de170639526b489b0e3d704,ORG,anthony underwood 80401 vicki cliff apt. 536 jacobport 99497 qatar,anthony underwood,vicki cliff apt.,80401,,99497,jacobport qatar,,,GB34PFOU90054144895729,,35028892
727dd1ccfa505180e4fece3e146cb9e4,BENE,wright 999 katie lodge apt. 357 christinamouth 91869 san marino marino p9057149,wright,katie lodge apt. 357 christinamouth,999,,91869 p9057149,san marino,marino,,,0041 001-590-5928458,35019813
adbd527ea55911bc01451dea738ef71c,BENE,j. harros 031 owen causeway jerryhaven n. timothybury 19834 cambodia 162008305,j. harros,owen causeway n. timothybury,031 19834,,162008305,jerryhaven,,cambodia,GB26LFRM65227345232467,0041 215.8 415801857,20003452
914bb957403f287132e9779637da2650,ORG,jake reyes s. jasonville,jake reyes,,,,,jasonville,,,GB86RPYF80807637444627,,25039300
08f68dccaa74fc9e2ad70db9896b8c3f,BENE,petersen llc 78125 claudia brook 08531,petersen llc,claudia,,,78125 08531,brook,,,GB37VYVM14396809924304,,10608352
7eabe1d8ced984602a7d5b3e0c3f02c2,ORG,"hicks, jones and hanson 163 darren landing suite 942 erikborough 14089 barbados","hicks, jones and hanson",darren landing suite,163 942,,14089,erikborough barbados,,,GB92RPGH47299098207986,,10371944
533e3da8ce8c45133ded4f9dbdcf79e0,ORG,"fox, beasliy and ferguson 45530 larry bypass jenniferton bookershire 86771 nigeria","fox, beasliy and ferguson",larry bypass,45530,,86771,jenniferton bookershire,,nigeria,,,10356589
b5c89fc8b64e808ec53c26b14209a46b,ORG,mrs. johnscott jr. 2806 brown squares north jennifer luxembourg,mrs. johnscott jr.,brown squares,2806,,,north jennifer,luxembourg,,,(+234) 961.6728953,25027221
b5f1779f9ce0eb7be677b0f7ab529900,BENE,"reeves, schneider and bell 84904 mark mills apt. 837 north amyshire kimmouth 39448","reeves, schneider and bell",mark mills apt.,84904,,39448,north amyshire kimmouth,,,GB46BMWR78384201077928,,25016392
e076dbb8d66639dbb5affcf876a92ca3,ORG,kyle thomas 09898,kyle thomas,,,,09898,,,,,(0  046)308518.4678x3152,25036287
f24c9610df309be86875b70c1e488d3b,ORG,peters-shelton israel 597 reed turnpike 45765,peters-shelton,israel reed turnpike,597,,45765,,,,GB55WBDA21321481592666,+01-789364-0250x68931,35017731
2609d018f58e2cc6d4e3ade0be03d4ee,ORG,benjamin gibson 30890 lori suite 347 new masonburgh uganda +1-460-1466,benjamin gibson,lori suite masonburgh,30890 347,,,new,uganda,,GB15WFIL68342071463470,,25039177
e4d616567c77a3e03680597f73b88e52,BENE,chavez plc 320 martin mews suite 199 hawkinsshire chad,chavez plc,martin mews suite,320 199,,,hawkinsshire,,chad,GB58VTKD78515857678271,,10590342
e8102267d1475d922cd287b2680c29f4,BENE,cameron price +1-350-9106 waltonland stephaniemouth 98435,cameron price,+1-350-9106 waltonland,,,98435,stephaniemouth,,,GB14DGTQ56668740314333,,50021158
4b21de690d2d95f02e27fdd55ce05fed,BENE,dr. alexis doleman 879 palmer crossroad sarachester,dr. alexis doleman,palmer crossroad,879,,,sarachester,,,,0049 859 8637860,40021351
abf18819653165ac2481b92f02f62bba,ORG,john navarro 55410 michael tunnel apt. 859 curtisville 39742 czech republic,john navarro,michael tunnel apt.,55410 859,,39742,curtisville,,czech republic,,(00256) +1-657-6621530,25041242
cbdcfe6d5bfb53a0209ca7ebf2f3477c,ORG,"kelley, king and franklin co. jakeborough 1800 cameroon","kelley, king and franklin co.",co.,,,1800,jakeborough,,cameroon,,0 (4 80)871-8891035.69,90007752
058e74630553bfd79a3dc21f826b30f7,ORG,boyd and sons incorporated 9970 oconnor meadows russellbury el salvador +1-554-6776,boyd and sons incorporated,oconnor meadows,9970,,,russellbury salvador,el,,GB42GHCS50066529066036,,10033703
f4a1fba49ed2761ce4c1e998c0b4bee2,BENE,m.m. richards 02/03/1976 7835 jeffrey lakes apt. 382 rodriguexside port alexandra liberia,m.m. richards,jeffrey lakes apt.,,,7835,rodriguexside port alexandra,,liberia,,"(7,54)888-1629",20016633
8a9109129420be58424e251c3b119a77,BENE,"mr. johnmeadows jr. 544 davis track apt. 047 lake shari , 87391 uruguay",mr. johnmeadows jr.,davis track,544,,87391,"lake shari ,",,uruguay,GB20BTNL45993595111714,+52(492)6613 408,25014269
f115577bc8f6737a0a83db3d30691254,ORG,rodriguez-rhodes 9815 tom inlet apt. 517 port michael 20999 gibraltar,rodriguez-rhodes,tom inlet apt.,9815,,20999,port michael gibraltar,,,GB71CPBW75389442132758,,25011707
948ee1221bbf550767a109a18c452b4b,ORG,wright 6905 allen garden port annborough andersonchester 14111 madagascar,wright,allen garden port annborough,6905,,14111,andersonchester,,madagascar,GB25GFXL12861079006243,+1590592-8458,35019813
1575cc5ce14cac21d986c5623789a559,BENE,summers and sons ltd. 47133 luis dale port robertview juliamouth 19168 trinidad and tobago d218854,summers and sons ltd.,luis dale port robertview,47133,,19168 d218854,juliamouth,trinidad and tobago,,GB81KHUC80969277387606,+41001789968-75973056,10519613
b62573cd3d39990642777ed73919e4bf,ORG,melissa marshall harringtonmouth 67691 india,melissa marshall,,,,67691,harringtonmouth,,india,GB25UWHA23545243055863,,25004497
